"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike"
"398","02","2020_02_07_13",10673,28090,38763,9,150078,57,4516,0
"399","02","2020_02_07_14",12451,31175,43626,15,189111,55,4810,0
"400","02","2020_02_07_15",12566,32661,45227,16,182510,64,14856,0
"401","02","2020_02_07_16",10596,26288,36884,14,182563,51.5,51926,0
"402","02","2020_02_07_17",8859,22775,31634,11,188967,64,15786,0
"403","02","2020_02_07_18",7403,19901,27304,5,189083,66,6768,0
"404","02","2020_02_07_19",12598,31993,44591,6,189062,54,33622,0
"405","02","2020_02_07_20",12640,32333,44973,7,100842,51,67883,0
"406","02","2020_02_07_21",2013,2985,4998,2,100903,18,8046,0
"407","02","2020_02_07_22",16841,42448,59289,26,150150,57,8606,0
"408","02","2020_02_07_23",7969,21483,29452,3,150120,63,9049,0
"409","02","2020_02_08_00",11947,32227,44174,12,192461,61,66486,0
"410","02","2020_02_08_01",8970,25678,34648,10,189067,65,5420,0
"411","02","2020_02_08_02",9820,28664,38484,9,188936,74,11467,0
"412","02","2020_02_08_03",9855,29815,39670,13,192470,87,7568,0
"413","02","2020_02_08_04",7194,21657,28851,16,192470,92,2515,0
"414","02","2020_02_08_05",6372,20385,26757,6,189062,117,4284,0
"415","02","2020_02_08_06",837,2363,3200,2,192483,31,5,0
"416","02","2020_02_08_07",9955,29121,39076,11,192484,79,18158,0
"417","02","2020_02_08_08",12872,32000,44872,11,214002,53,4216,0
"418","02","2020_02_08_09",14270,39530,53800,12,188309,59,4384,0
"419","02","2020_02_08_10",4084,11518,15602,3,100770,58,13789,0
"420","02","2020_02_08_11",13601,38357,51958,20,188950,68,21130,0
"421","02","2020_02_08_12",7973,23496,31469,9,189098,76,20676,0
"422","02","2020_02_08_13",7487,21616,29103,13,287790,70,2005,0
"423","02","2020_02_08_14",8737,26056,34793,7,287897,84,18226,0
"424","02","2020_02_08_15",9435,28757,38192,9,287976,92,6992,0
"425","02","2020_02_08_16",9664,30802,40466,11,213989,109,20205,0
"426","02","2020_02_08_17",9983,29838,39821,11,192504,89,22571,0
"427","02","2020_02_08_18",12542,35082,47624,24,192513,74,46594,0
"428","02","2020_02_08_19",8076,22065,30141,17,189060,54,1920,0
"429","02","2020_02_08_20",14374,38822,53196,16,322331,53,10804,0
"430","02","2020_02_08_21",4899,13359,18258,8,189053,51,2117,0
"431","02","2020_02_08_22",13368,38120,51488,20,189067,77,24897,0
"432","02","2020_02_08_23",5649,17112,22761,6,192517,88,7573,0
"433","02","2020_02_09_00",14315,44561,58876,16,192520,95,21575,0
"434","02","2020_02_09_01",4975,16846,21821,7,192525,127,9436,0
"435","02","2020_02_09_02",5195,18471,23666,6,100842,142,3330,0
"436","02","2020_02_09_03",10989,37097,48086,13,420915,130,20068,0
"437","02","2020_02_09_04",6735,22127,28862,14,189078,133,53935,0
"438","02","2020_02_09_05",11214,34450,45664,12,213911,108,5267,0
"439","02","2020_02_09_06",3483,11189,14672,2,192535,83.5,791,0
"440","02","2020_02_09_07",12314,39752,52066,17,213938,41,3811,0
"441","02","2020_02_09_08",4428,10995,15423,2,213888,32,5653,0
"442","02","2020_02_09_09",14653,40790,55443,20,192546,52,7851,0
"443","02","2020_02_09_10",3696,10640,14336,5,100845,41,888,0
"444","02","2020_02_09_11",13954,40189,54143,23,189052,51,13024,0
"445","02","2020_02_09_12",6263,18895,25158,10,150108,58,9671,0
"446","02","2020_02_09_13",7641,23074,30715,12,213870,63,2362,0
"447","02","2020_02_09_14",7842,24583,32425,12,213912,79,3397,0
"448","02","2020_02_09_15",9462,29599,39061,10,150161,92,2336,0
"449","02","2020_02_09_16",11439,33322,44761,17,192541,78,8184,0
"450","02","2020_02_09_17",6201,18142,24343,7,332503,62,11515,0
"451","02","2020_02_09_18",14581,40330,54911,17,213948,48,10072,0
"452","02","2020_02_09_19",8277,22722,30999,9,192550,66,20419,0
"453","02","2020_02_09_20",6320,17074,23394,7,101590,67,13472,0
"454","02","2020_02_09_21",13024,38425,51449,12,192552,90,7791,0
"455","02","2020_02_09_22",7435,22709,30144,0,189074,91,9454,0
"456","02","2020_02_09_23",9045,26186,35231,4,192554,77,2746,0
"457","02","2020_02_10_00",10346,28966,39312,7,192562,85,15416,0
"458","02","2020_02_10_01",14126,40128,54254,15,214037,80,4357,0
"459","02","2020_02_10_02",3090,9073,12163,1,189062,55,33389,0
"460","02","2020_02_10_03",14183,36910,51093,14,188908,49,27578,0
"461","02","2020_02_10_04",14917,33921,48838,13,188240,36,13022,0
"462","02","2020_02_10_05",11944,30192,42136,13,102267,44,3493,0
"463","02","2020_02_10_06",2370,6221,8591,1,102311,33,1379,0
"464","02","2020_02_10_07",13952,33873,47825,15,192564,38,6156,0
"465","02","2020_02_10_08",16383,33395,49778,16,188944,23,20385,0
"466","02","2020_02_10_09",15630,34601,50231,23,102390,25,3930,0
"467","02","2020_02_10_10",3993,8734,12727,5,102410,21,603,0
"468","02","2020_02_10_11",17850,40245,58095,21,192565,28,3652,0
"469","02","2020_02_10_12",6719,15497,22216,4,100844,24,11558,0
"470","02","2020_02_10_13",13300,31664,44964,14,213967,31,12409,0
"471","02","2020_02_10_14",14572,34983,49555,19,150107,33,8772,0
"472","02","2020_02_10_15",13237,31020,44257,16,189068,31,15066,0
"473","02","2020_02_10_16",9614,22520,32134,5,192570,30,41027,0
"474","02","2020_02_10_17",10255,22581,32836,6,192573,27,30529,0
"475","02","2020_02_10_18",9120,20186,29306,8,213980,31,14696,0
"476","02","2020_02_10_19",11221,28317,39538,8,192578,41,33561,0
"477","02","2020_02_10_20",14565,34716,49281,9,192577,34,8339,0
"478","02","2020_02_10_21",5782,14314,20096,7,192571,37,3897,0
"479","02","2020_02_10_22",11408,29960,41368,10,188925,59,12433,0
"480","02","2020_02_10_23",14316,41404,55720,13,214028,80,18223,0
"481","02","2020_02_11_00",6040,17920,23960,2,102829,87,2211,0
"482","02","2020_02_11_01",10281,28566,38847,13,189098,73,2788,0
"483","02","2020_02_11_02",13161,37921,51082,11,182525,73,9473,0
"484","02","2020_02_11_03",5901,17533,23434,8,100878,89,7602,0
"485","02","2020_02_11_04",14769,43407,58176,9,100772,82,8481,0
"486","02","2020_02_11_05",3693,11048,14741,5,102888,70,3838,0
"487","02","2020_02_11_06",14257,41713,55970,10,192584,79,3511,0
"488","02","2020_02_11_07",14154,37082,51236,25,192588,54,6181,0
"489","02","2020_02_11_08",3824,9391,13215,4,192593,36,741,0
"490","02","2020_02_11_09",14664,36003,50667,21,189062,39,4612,0
"491","02","2020_02_11_10",15550,37755,53305,17,214042,38,30745,0
"492","02","2020_02_11_11",6104,15569,21673,6,150055,41,6184,0
"493","02","2020_02_11_12",11638,28026,39664,13,213964,38,9309,0
"494","02","2020_02_11_13",14821,36111,50932,14,189091,42,3025,0
"495","02","2020_02_11_14",12306,29558,41864,13,189062,37,21088,0
"496","02","2020_02_11_15",12688,31151,43839,12,263143,42,20112,0
"497","02","2020_02_11_16",11273,26087,37360,13,150087,33,3300,0
"498","02","2020_02_11_17",9854,22246,32100,8,100824,31,12743,0
"499","02","2020_02_11_18",15902,35144,51046,14,103059,31,16339,0
"500","02","2020_02_11_19",12275,27724,39999,15,189048,27,10101,0
"501","02","2020_02_11_20",18719,40572,59291,17,469739,23,325897,0
"502","02","2020_02_11_21",5009,10525,15534,7,100866,19,1996,0
"503","02","2020_02_11_22",17556,40163,57719,16,287857,31,2031,0
"504","02","2020_02_11_23",15816,36532,52348,18,213913,33,3586,0
"505","02","2020_02_12_00",3691,8862,12553,5,192598,27,1974,0
"506","02","2020_02_12_01",14619,37120,51739,19,192599,47,13223,0
"507","02","2020_02_12_02",13225,34391,47616,15,150074,53,6330,0
"508","02","2020_02_12_03",4818,13279,18097,5,100848,57,12969,0
"509","02","2020_02_12_04",12937,32067,45004,15,288003,47,1522,0
"510","02","2020_02_12_05",12389,30348,42737,13,213975,39,19798,0
"511","02","2020_02_12_06",5216,12692,17908,4,108531,29,1809,0
"512","02","2020_02_12_07",10075,22599,32674,16,153586,23,2327,0
"513","02","2020_02_12_08",15554,28280,43834,17,192585,15,9352,0
"514","02","2020_02_12_09",13473,29125,42598,8,213957,23,4166,0
"515","02","2020_02_12_10",9356,20389,29745,11,100845,23,48816,0
"516","02","2020_02_12_11",9110,20666,29776,12,192588,28,7877,0
"517","02","2020_02_12_12",12748,28680,41428,15,214027,27,9480,0
"518","02","2020_02_12_13",12924,27418,40342,13,100872,19,2786,0
"519","02","2020_02_12_14",9915,19760,29675,10,192590,15,19025,0
"520","02","2020_02_12_15",16183,37840,54023,16,230804,34,30625,0
"521","02","2020_02_12_16",6574,14654,21228,6,182610,25,7962,0
"522","02","2020_02_12_17",16310,38363,54673,16,189091,36,28846,0
"523","02","2020_02_12_18",8440,19591,28031,5,188905,39,71369,0
"524","02","2020_02_12_19",9878,20681,30559,9,150177,23,8181,0
"525","02","2020_02_12_20",16664,36924,53588,24,189099,23,1953,0
"526","02","2020_02_12_21",16447,36265,52712,9,213957,23,4691,0
"527","02","2020_02_12_22",3289,7016,10305,4,103323,17,18670,0
"528","02","2020_02_12_23",16009,37269,53278,14,287953,37,4209,0
"529","02","2020_02_13_00",8909,21694,30603,12,100776,54,17978,0
"530","02","2020_02_13_01",13290,35100,48390,11,192580,53,39757,0
"531","02","2020_02_13_02",12549,32806,45355,12,213950,59,10992,0
"532","02","2020_02_13_03",7279,19210,26489,7,181950,48,23519,0
"533","02","2020_02_13_04",14291,36482,50773,16,189101,46,3839,0
"534","02","2020_02_13_05",13172,34452,47624,18,213971,43,2136,0
"535","02","2020_02_13_06",7630,18340,25970,16,150087,30,2722,0
"536","02","2020_02_13_07",9225,19570,28795,13,75840,19,13045,0
"537","02","2020_02_13_08",17798,31575,49373,19,189063,14,4879,0
"538","02","2020_02_13_09",15917,32565,48482,13,182516,18,8633,0
"539","02","2020_02_13_10",16402,34525,50927,18,189067,21,38056,0
"540","02","2020_02_13_11",5130,11967,17097,8,189078,30,3977,0
"541","02","2020_02_13_12",18165,41936,60101,28,188918,33,13200,0
"542","02","2020_02_13_13",10197,24258,34455,10,81029,36,5323,0
"543","02","2020_02_13_14",9308,21111,30419,10,188925,29,3026,0
"544","02","2020_02_13_15",19323,44524,63847,23,188913,30,4737,0
"545","02","2020_02_13_16",8272,19625,27897,6,188906,32,6844,0
"546","02","2020_02_13_17",18977,43141,62118,15,182565,30,2290,0
"547","02","2020_02_13_18",5520,12250,17770,2,188953,20,1988,0
"548","02","2020_02_13_19",13084,27190,40274,17,165512,19,4603,0
"549","02","2020_02_13_20",15997,34128,50125,18,189063,20,3811,0
"550","02","2020_02_13_21",15092,33186,48278,15,189068,23,84406,0
"551","02","2020_02_13_22",15062,35174,50236,17,189099,30,4735,0
"552","02","2020_02_13_23",6761,15996,22757,7,100760,32,31905,0
"553","02","2020_02_14_00",9799,22739,32538,10,100896,34,3713,0
"554","02","2020_02_14_01",12978,32208,45186,22,287903,39,4361,0
"555","02","2020_02_14_02",13033,32046,45079,18,189079,40,13711,0
"556","02","2020_02_14_03",13877,32464,46341,17,213953,34,3070,0
"557","02","2020_02_14_04",11966,30284,42250,22,192585,39,3731,0
"558","02","2020_02_14_05",10712,28741,39453,16,188920,51,17316,0
"559","02","2020_02_14_06",11124,26360,37484,20,192590,33,1774,0
"560","02","2020_02_14_07",11490,27081,38571,18,189063,31,8465,0
"561","02","2020_02_14_08",10907,20654,31561,16,75860,19,16260,0
"562","02","2020_02_14_09",2504,6048,8552,1,100781,20,3015,0
"563","02","2020_02_14_10",12585,27731,40316,12,213971,27,3419,0
"564","02","2020_02_14_11",13870,31033,44903,15,239962,28,3033,0
"565","02","2020_02_14_12",12647,29986,42633,15,100877,34,6919,0
"566","02","2020_02_14_13",5608,12972,18580,4,153553,27,48658,0
"567","02","2020_02_14_14",13722,31448,45170,17,189091,35,6100,0
"568","02","2020_02_14_15",8606,21004,29610,5,189095,33,9882,0
"569","02","2020_02_14_16",7307,17885,25192,8,192608,31.5,2070,0
"570","02","2020_02_14_17",15557,34023,49580,14,100854,25,4421,0
"571","02","2020_02_14_18",14864,31090,45954,19,192610,20,2334,0
"572","02","2020_02_14_19",13797,26972,40769,17,100895,14,3504,0
"573","02","2020_02_14_20",12908,24739,37647,15,189052,13,4909,0
"574","02","2020_02_14_21",12728,26602,39330,15,214040,18,8681,0
"575","02","2020_02_14_22",12123,26362,38485,9,287973,20,5241,0
"576","02","2020_02_14_23",11990,28052,40042,10,189090,29,8442,0
"577","02","2020_02_15_00",11249,29500,40749,10,100878,43,12191,0
"578","02","2020_02_15_01",10965,29552,40517,20,287863,49,5197,0
"579","02","2020_02_15_02",11391,31685,43076,10,100839,56,10914,0
"580","02","2020_02_15_03",3692,10164,13856,4,192606,40,1255,0
"581","02","2020_02_15_04",6307,18041,24348,7,213979,59,37512,0
"582","02","2020_02_15_05",9730,27927,37657,23,287960,68,8412,0
"583","02","2020_02_15_06",4698,13831,18529,11,192608,58,2329,0
"584","02","2020_02_15_07",9728,27718,37446,14,188905,56,2523,0
"585","02","2020_02_15_08",11814,27771,39585,24,188082,38,6820,0
"586","02","2020_02_15_09",10650,29753,40403,22,189061,50,18960,0
"587","02","2020_02_15_10",13637,37112,50749,17,287941,56,13827,0
"588","02","2020_02_15_11",2406,6939,9345,7,41673,48,2237,0
"589","02","2020_02_15_12",10545,30097,40642,15,189051,68,5128,0
"590","02","2020_02_15_13",10877,31153,42030,10,287726,65,10870,0
"591","02","2020_02_15_14",8340,23906,32246,7,214021,61,3102,0
"592","02","2020_02_15_15",10559,31739,42298,14,192609,75,7439,0
"593","02","2020_02_15_16",5303,15868,21171,6,103437,79,890,0
"594","02","2020_02_15_17",6057,16917,22974,1,182602,55,3968,0
"595","02","2020_02_15_18",12550,32412,44962,20,213983,43,8422,0
"596","02","2020_02_15_19",11915,28160,40075,13,188912,30,17361,0
"597","02","2020_02_15_20",11714,26868,38582,13,287941,26,8847,0
"598","02","2020_02_15_21",3412,7624,11036,2,153545,19,1403,0
"599","02","2020_02_15_22",7485,19927,27412,10,287794,46,7426,0
"600","02","2020_02_15_23",10649,30541,41190,21,287930,55,3639,0
"601","02","2020_02_16_00",10106,28961,39067,8,213904,66,6253,0
"602","02","2020_02_16_01",3891,13396,17287,4,189101,100,2018,0
"603","02","2020_02_16_02",10230,33064,43294,19,182523,108,136412,0
"604","02","2020_02_16_03",10247,33234,43481,17,213957,112,4553,0
"605","02","2020_02_16_04",4145,13818,17963,8,192601,126,6548,0
"606","02","2020_02_16_05",7000,24313,31313,12,192608,161,5701,0
"607","02","2020_02_16_06",9106,31376,40482,20,100841,155,3940,0
"608","02","2020_02_16_07",9134,30669,39803,18,189048,133,3734,0
"609","02","2020_02_16_08",5243,14341,19584,4,287832,77.5,2816,0
"610","02","2020_02_16_09",5781,19316,25097,14,93877,112,4277,0
"611","02","2020_02_16_10",10078,32746,42824,7,181863,120,2220,0
"612","02","2020_02_16_11",5092,16461,21553,6,100876,103,1663,0
"613","02","2020_02_16_12",8443,27735,36178,14,153529,103,5145,0
"614","02","2020_02_16_13",8830,27876,36706,15,213918,84,3770,0
"615","02","2020_02_16_14",7460,24513,31973,12,287729,110,3114,0
"616","02","2020_02_16_15",6667,19707,26374,7,213999,67,4353,0
"617","02","2020_02_16_16",14638,42094,56732,21,213918,67,16726,0
"618","02","2020_02_16_17",3793,10120,13913,9,189068,42,5390,0
"619","02","2020_02_16_18",14198,38032,52230,19,188968,47,11805,0
"620","02","2020_02_16_19",13577,35145,48722,6,100839,43,4808,0
"621","02","2020_02_16_20",7273,18528,25801,6,182542,38,3768,0
"622","02","2020_02_16_21",5020,13114,18134,2,189061,40,1547,0
"623","02","2020_02_16_22",12161,31574,43735,13,192606,41,6719,0
"624","02","2020_02_16_23",12038,31922,43960,10,287904,44,6190,0
"625","02","2020_02_17_00",8173,22025,30198,15,83823,56,7559,0
"626","02","2020_02_17_01",3952,10930,14882,6,83777,45,2991,0
"627","02","2020_02_17_02",11597,30671,42268,11,103459,47,5633,0
"628","02","2020_02_17_03",11507,30883,42390,18,213965,51,6792,0
"629","02","2020_02_17_04",10803,28886,39689,10,213989,48,2847,0
"630","02","2020_02_17_05",10509,27719,38228,7,188943,44,8063,0
"631","02","2020_02_17_06",10547,28154,38701,14,213871,51,12687,0
"632","02","2020_02_17_07",11144,26588,37732,17,192596,29,22688,0
"633","02","2020_02_17_08",12990,26936,39926,11,75813,23,4608,0
"634","02","2020_02_17_09",10774,23095,33869,12,287904,21,4057,0
"635","02","2020_02_17_10",1711,3993,5704,1,192601,14,974,0
"636","02","2020_02_17_11",13478,32568,46046,21,100787,35,26433,0
"637","02","2020_02_17_12",14285,35133,49418,12,73950,37,30943,0
"638","02","2020_02_17_13",5447,14876,20323,2,153511,59,5729,0
"639","02","2020_02_17_14",13688,35669,49357,12,213911,54,5101,0
"640","02","2020_02_17_15",8086,20757,28843,11,192597,39,14977,0
"641","02","2020_02_17_16",17358,38953,56311,12,99737,28,13078,0
"642","02","2020_02_17_17",5671,11805,17476,4,100426,20,1603,0
"643","02","2020_02_17_18",13484,29873,43357,12,150141,26,38397,0
"644","02","2020_02_17_19",14966,31015,45981,12,192601,18,6872,0
"645","02","2020_02_17_20",13926,28052,41978,13,192601,15,7041,0
"646","02","2020_02_17_21",14944,30668,45612,13,287815,17,14899,0
"647","02","2020_02_17_22",14608,30347,44955,16,213943,20,8753,0
"648","02","2020_02_17_23",4296,8899,13195,6,192608,17,1190,0
"649","02","2020_02_18_00",10521,25126,35647,11,189099,34,3104,0
"650","02","2020_02_18_01",12888,30194,43082,14,189062,33,1506,0
"651","02","2020_02_18_02",12653,30281,42934,28,103467,34,2932,0
"652","02","2020_02_18_03",12091,30919,43010,13,189068,42,8477,0
"653","02","2020_02_18_04",11769,30739,42508,16,192606,47,637589,0
"654","02","2020_02_18_05",11070,30128,41198,11,213960,48,6964,0
"655","02","2020_02_18_06",11314,30176,41490,18,150163,45,15164,0
"656","02","2020_02_18_07",12254,30263,42517,15,188906,38,67270,0
"657","02","2020_02_18_08",14800,31437,46237,22,192603,28,3100,0
"658","02","2020_02_18_09",2144,4927,7071,6,192600,18,606,0
"659","02","2020_02_18_10",13653,34918,48571,10,221564,46,6008,0
"660","02","2020_02_18_11",13775,34429,48204,19,192599,44,4369,0
"661","02","2020_02_18_12",5399,13717,19116,5,192601,30,1308,0
"662","02","2020_02_18_13",14554,34685,49239,16,188905,35,4093,0
"663","02","2020_02_18_14",9317,24133,33450,18,100858,44,1209,0
"664","02","2020_02_18_15",7359,17630,24989,8,181985,34,3482,0
"665","02","2020_02_18_16",17050,41361,58411,12,192600,34,9377,0
"666","02","2020_02_18_17",8760,21000,29760,11,96923,33,2609,0
"667","02","2020_02_18_18",11680,26364,38044,11,96919,24,7593,0
"668","02","2020_02_18_19",14562,33047,47609,14,188938,26,22361,0
"669","02","2020_02_18_20",14453,33127,47580,12,189109,29,6906,0
"670","02","2020_02_18_21",14447,34417,48864,11,189078,34,11402,0
"671","02","2020_02_18_22",9663,23849,33512,7,182606,39,4897,0
"672","02","2020_02_18_23",7188,21542,28730,5,287941,82,7517,0
"673","02","2020_02_19_00",13533,39629,53162,32,188910,80,2541,0
"674","02","2020_02_19_01",13314,41098,54412,24,96918,108,3026,0
"675","02","2020_02_19_02",3343,10463,13806,7,99735,76,1667,0
"676","02","2020_02_19_03",12090,42619,54709,20,192582,193,25750,0
"677","02","2020_02_19_04",2820,9526,12346,2,96902,101,3998,0
"678","02","2020_02_19_05",10000,38184,48184,25,181863,238,4689,0
"679","02","2020_02_19_06",2265,7470,9735,6,192581,91,341,0
"680","02","2020_02_19_07",10785,34168,44953,17,214005,110,5599,0
"681","02","2020_02_19_08",11764,31589,43353,9,96885,79,5498,0
"682","02","2020_02_19_09",3486,9978,13464,4,192585,67,2314,0
"683","02","2020_02_19_10",12542,39266,51808,24,188920,123,4189,0
"684","02","2020_02_19_11",2914,8271,11185,3,192589,58,5572,0
"685","02","2020_02_19_12",10348,31821,42169,13,189063,106,2323,0
"686","02","2020_02_19_13",8815,27934,36749,10,96863,125,28322,0
"687","02","2020_02_19_14",8671,28713,37384,13,287933,159,8317,0
"688","02","2020_02_19_15",6060,17229,23289,6,192584,67,4463,0
"689","02","2020_02_19_16",12070,32300,44370,9,287856,61,6152,0
"690","02","2020_02_19_17",7407,19784,27048,150,188925,70,9186,0
"691","02","2020_02_19_18",12043,28055,40098,28,96843,33,3990,0
"692","02","2020_02_19_19",10362,22511,32873,14,189098,23,2449,0
"693","02","2020_02_19_20",12973,27295,40268,10,96897,20,11500,0
"694","02","2020_02_19_21",12327,29215,41542,12,189109,31,13356,0
"695","02","2020_02_19_22",11879,28361,40240,17,189099,30,7737,0
"696","02","2020_02_19_23",11019,28355,39374,29,189075,42,5876,0
"697","02","2020_02_20_00",10868,28885,39753,16,150107,53,3698,0
"698","02","2020_02_20_01",11690,34503,46193,25,100838,84,11342,0
"699","02","2020_02_20_02",7327,22510,29837,9,96933,90,5295,0
"700","02","2020_02_20_03",7296,24749,32045,4,213889,144,2939,0
