Date_Created,Tweet_ID,Language
Thu Feb 27 06:47:55 +0000 2020,1232920279279689734,en
Thu Feb 27 06:48:06 +0000 2020,1232920324582367235,en
Thu Feb 27 06:52:21 +0000 2020,1232921391688642561,en
Thu Feb 27 06:55:06 +0000 2020,1232922085422325761,en
Thu Feb 27 06:57:09 +0000 2020,1232922603435757568,en
Thu Feb 27 07:00:47 +0000 2020,1232923514170232832,en
Thu Feb 27 07:01:14 +0000 2020,1232923630461313024,tl
Thu Feb 27 07:03:09 +0000 2020,1232924110117888000,en
Thu Feb 27 07:03:43 +0000 2020,1232924253638447104,vi
Thu Feb 27 07:14:08 +0000 2020,1232926875367788545,en
Thu Feb 27 07:15:09 +0000 2020,1232927131098726400,et
Thu Feb 27 07:15:24 +0000 2020,1232927194785013760,en
Thu Feb 27 07:18:16 +0000 2020,1232927917090508801,en
Thu Feb 27 07:20:37 +0000 2020,1232928506562170880,en
Thu Feb 27 07:21:56 +0000 2020,1232928840558809089,en
Thu Feb 27 07:24:32 +0000 2020,1232929493251055616,en
Thu Feb 27 07:26:46 +0000 2020,1232930055140954114,en
Thu Feb 27 07:26:46 +0000 2020,1232930056118456321,en
Thu Feb 27 07:28:21 +0000 2020,1232930454510198785,si
Thu Feb 27 07:29:40 +0000 2020,1232930782865285125,tl
Thu Feb 27 07:33:43 +0000 2020,1232931803096215552,en
Thu Feb 27 07:34:38 +0000 2020,1232932035859103745,en
Thu Feb 27 07:35:49 +0000 2020,1232932333503819776,en
Thu Feb 27 07:38:02 +0000 2020,1232932888401702915,en
Thu Feb 27 07:38:42 +0000 2020,1232933058166177792,en
Thu Feb 27 07:41:03 +0000 2020,1232933648699019265,en
Thu Feb 27 07:43:05 +0000 2020,1232934160475422721,en
Thu Feb 27 07:46:34 +0000 2020,1232935037915389955,en
Thu Feb 27 07:49:00 +0000 2020,1232935648643829760,en
Thu Feb 27 07:52:30 +0000 2020,1232936530127151104,en
Thu Feb 27 08:01:46 +0000 2020,1232938861593948161,en
Thu Feb 27 08:03:37 +0000 2020,1232939328029855744,en
Thu Feb 27 08:05:54 +0000 2020,1232939901466710016,in
Thu Feb 27 08:06:41 +0000 2020,1232940099245092864,en
Thu Feb 27 08:09:58 +0000 2020,1232940925153771520,en
Thu Feb 27 08:13:46 +0000 2020,1232941881815969794,ar
Thu Feb 27 08:16:30 +0000 2020,1232942569019056135,en
Thu Feb 27 08:19:13 +0000 2020,1232943253634396160,en
Thu Feb 27 08:21:05 +0000 2020,1232943722733506561,en
Thu Feb 27 08:21:25 +0000 2020,1232943806737080321,vi
Thu Feb 27 08:25:14 +0000 2020,1232944770114191361,en
Thu Feb 27 08:28:23 +0000 2020,1232945563085107201,en
Thu Feb 27 08:33:11 +0000 2020,1232946769908162560,en
Thu Feb 27 08:34:50 +0000 2020,1232947183562952706,it
Thu Feb 27 08:38:01 +0000 2020,1232947983693631488,ar
Thu Feb 27 08:39:49 +0000 2020,1232948437064151040,en
Thu Feb 27 08:39:55 +0000 2020,1232948463546986501,en
Thu Feb 27 08:41:24 +0000 2020,1232948837645459457,en
Thu Feb 27 08:41:36 +0000 2020,1232948888136491008,en
Thu Feb 27 08:42:00 +0000 2020,1232948986287230976,ja
Thu Feb 27 08:42:24 +0000 2020,1232949089546928128,en
Thu Feb 27 08:42:59 +0000 2020,1232949236083326976,en
Thu Feb 27 08:43:51 +0000 2020,1232949451658072065,und
Thu Feb 27 08:45:02 +0000 2020,1232949751995301889,tr
Thu Feb 27 08:45:03 +0000 2020,1232949756495847424,tr
Thu Feb 27 08:45:05 +0000 2020,1232949763861028864,en
Thu Feb 27 08:46:59 +0000 2020,1232950240627453952,vi
Thu Feb 27 08:48:39 +0000 2020,1232950659751739392,en
Thu Feb 27 08:48:53 +0000 2020,1232950720107671552,en
Thu Feb 27 08:48:57 +0000 2020,1232950735999885312,en
Thu Feb 27 08:51:08 +0000 2020,1232951287647363072,th
Thu Feb 27 08:52:57 +0000 2020,1232951741890605058,en
Thu Feb 27 08:53:32 +0000 2020,1232951888632406021,en
Thu Feb 27 08:55:39 +0000 2020,1232952423880253441,en
Thu Feb 27 09:00:24 +0000 2020,1232953618891976706,en
Thu Feb 27 09:02:27 +0000 2020,1232954135424782336,en
Thu Feb 27 09:03:04 +0000 2020,1232954288520826881,en
Thu Feb 27 09:03:10 +0000 2020,1232954314114596864,en
