Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1312183875829821440,en,NO,YES,0,69,"",Sat Oct 03 00:13:09 +0000 2020
1312183875867566082,es,NO,YES,0,7,"",Sat Oct 03 00:13:09 +0000 2020
1312183876010176512,en,NO,YES,0,24514,"",Sat Oct 03 00:13:09 +0000 2020
1312183879202074624,en,NO,YES,0,2,"",Sat Oct 03 00:13:10 +0000 2020
1312183879285895170,en,NO,YES,0,27,"",Sat Oct 03 00:13:10 +0000 2020
1312183879420141570,en,NO,NO,0,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183879436910592,en,NO,YES,0,849,"",Sat Oct 03 00:13:10 +0000 2020
1312183879470477313,es,NO,YES,0,255,"",Sat Oct 03 00:13:10 +0000 2020
1312183879508226054,en,NO,YES,0,128289,"",Sat Oct 03 00:13:10 +0000 2020
1312183879613083649,en,NO,NO,0,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183879738875905,en,NO,YES,0,505,"",Sat Oct 03 00:13:10 +0000 2020
1312183879814406144,und,NO,NO,3,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183879839567872,en,NO,YES,0,1102,"",Sat Oct 03 00:13:10 +0000 2020
1312183879843770368,en,NO,YES,0,2,"",Sat Oct 03 00:13:10 +0000 2020
1312183879969636352,en,NO,NO,1,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183880011530240,en,NO,NO,0,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183880066060288,en,NO,YES,0,8189,"",Sat Oct 03 00:13:10 +0000 2020
1312183880082837505,en,NO,NO,2,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183880145752065,en,NO,YES,0,1,"",Sat Oct 03 00:13:10 +0000 2020
1312183880200331264,en,NO,YES,0,2834,"",Sat Oct 03 00:13:10 +0000 2020
1312183880208670721,en,NO,YES,0,36882,"",Sat Oct 03 00:13:10 +0000 2020
1312183880254779392,es,NO,YES,0,3000,"",Sat Oct 03 00:13:10 +0000 2020
1312183880267390979,en,NO,YES,0,210,"",Sat Oct 03 00:13:10 +0000 2020
1312183880460296192,en,NO,YES,0,512,"",Sat Oct 03 00:13:10 +0000 2020
1312183880502243329,en,NO,YES,0,5,"",Sat Oct 03 00:13:10 +0000 2020
1312183880506503168,en,NO,YES,0,454,"",Sat Oct 03 00:13:10 +0000 2020
1312183880523280384,en,NO,YES,0,3645,"",Sat Oct 03 00:13:10 +0000 2020
1312183880544210944,es,NO,YES,0,365,"",Sat Oct 03 00:13:10 +0000 2020
1312183880548454401,en,NO,YES,0,39,"",Sat Oct 03 00:13:10 +0000 2020
1312183880611323906,en,NO,NO,8,0,"",Sat Oct 03 00:13:10 +0000 2020
1312183883362783232,en,NO,YES,0,28805,"",Sat Oct 03 00:13:11 +0000 2020
1312183883467636736,en,NO,YES,0,36883,"",Sat Oct 03 00:13:11 +0000 2020
1312183883538952192,en,NO,YES,0,7531,"",Sat Oct 03 00:13:11 +0000 2020
1312183883547336705,es,NO,YES,0,10,"",Sat Oct 03 00:13:11 +0000 2020
1312183883559915520,en,NO,YES,0,849,"",Sat Oct 03 00:13:11 +0000 2020
1312183883568275456,und,NO,YES,0,215,"",Sat Oct 03 00:13:11 +0000 2020
1312183883572543488,es,NO,YES,0,158,"",Sat Oct 03 00:13:11 +0000 2020
1312183883606028288,en,NO,YES,0,13353,"",Sat Oct 03 00:13:11 +0000 2020
1312183883648004096,en,NO,NO,1,0,"",Sat Oct 03 00:13:11 +0000 2020
1312183883702562823,en,NO,YES,0,1838,"",Sat Oct 03 00:13:11 +0000 2020
1312183883836735490,en,NO,YES,0,48,"",Sat Oct 03 00:13:11 +0000 2020
1312183883849318401,en,NO,YES,0,2073,"",Sat Oct 03 00:13:11 +0000 2020
1312183883857707009,en,NO,YES,0,36882,"",Sat Oct 03 00:13:11 +0000 2020
1312183883937398786,en,NO,YES,0,15,"",Sat Oct 03 00:13:11 +0000 2020
1312183883945766912,es,NO,YES,0,14,"",Sat Oct 03 00:13:11 +0000 2020
1312183884084252674,en,NO,YES,0,1453,"",Sat Oct 03 00:13:11 +0000 2020
1312183884159705089,en,NO,YES,0,123,"",Sat Oct 03 00:13:11 +0000 2020
1312183884205834240,en,NO,NO,0,0,"",Sat Oct 03 00:13:11 +0000 2020
1312183884251971586,en,NO,NO,3,0,"",Sat Oct 03 00:13:11 +0000 2020
1312183884281380865,en,NO,NO,0,0,"",Sat Oct 03 00:13:11 +0000 2020
1312183884323282945,en,NO,YES,0,4162,"",Sat Oct 03 00:13:11 +0000 2020
1312183884361023488,en,NO,YES,0,3211,"",Sat Oct 03 00:13:11 +0000 2020
1312183884390383617,en,NO,YES,0,756,"",Sat Oct 03 00:13:11 +0000 2020
1312183884390440961,en,NO,YES,0,52,"",Sat Oct 03 00:13:11 +0000 2020
1312183884419796993,en,NO,YES,0,1794,"",Sat Oct 03 00:13:11 +0000 2020
1312183884486852608,en,NO,YES,0,128289,"",Sat Oct 03 00:13:11 +0000 2020
1312183884579131395,en,NO,NO,0,0,"",Sat Oct 03 00:13:11 +0000 2020
1312183884696547328,uk,NO,YES,0,61,"",Sat Oct 03 00:13:11 +0000 2020
1312183887565479937,en,NO,YES,0,13353,"",Sat Oct 03 00:13:12 +0000 2020
1312183887586492417,en,NO,YES,0,18725,"",Sat Oct 03 00:13:12 +0000 2020
1312183887607427073,und,NO,YES,0,151,"",Sat Oct 03 00:13:12 +0000 2020
1312183887636754435,en,NO,YES,0,63,"",Sat Oct 03 00:13:12 +0000 2020
1312183887636819969,tr,NO,NO,0,0,"",Sat Oct 03 00:13:12 +0000 2020
1312183887653527553,in,NO,YES,0,15100,"",Sat Oct 03 00:13:12 +0000 2020
1312183887745839105,en,NO,YES,0,457,"",Sat Oct 03 00:13:12 +0000 2020
1312183887779426304,en,NO,NO,0,0,"",Sat Oct 03 00:13:12 +0000 2020
1312183887821299712,en,NO,YES,0,2856,"",Sat Oct 03 00:13:12 +0000 2020
1312183887821369344,en,NO,YES,0,128289,"",Sat Oct 03 00:13:12 +0000 2020
1312183887833956352,en,NO,YES,0,32782,"",Sat Oct 03 00:13:12 +0000 2020
1312183887842304001,en,NO,YES,0,8,"",Sat Oct 03 00:13:12 +0000 2020
1312183887905189889,en,NO,YES,0,540,"",Sat Oct 03 00:13:12 +0000 2020
1312183888043679744,en,NO,YES,0,149,"",Sat Oct 03 00:13:12 +0000 2020
1312183888064573440,en,NO,YES,0,3394,"",Sat Oct 03 00:13:12 +0000 2020
1312183888102391808,en,NO,NO,0,0,"",Sat Oct 03 00:13:12 +0000 2020
1312183888140091393,und,NO,YES,0,9,"",Sat Oct 03 00:13:12 +0000 2020
1312183888161116161,en,NO,YES,0,1090,"",Sat Oct 03 00:13:12 +0000 2020
1312183888198815744,en,NO,YES,0,397,"",Sat Oct 03 00:13:12 +0000 2020
1312183888240803840,und,NO,YES,0,7,"",Sat Oct 03 00:13:12 +0000 2020
1312183888286867456,en,NO,YES,0,558,"",Sat Oct 03 00:13:12 +0000 2020
1312183888320503809,en,NO,YES,0,15757,"",Sat Oct 03 00:13:12 +0000 2020
1312183888324685824,en,NO,NO,0,0,"",Sat Oct 03 00:13:12 +0000 2020
1312183888333041664,en,NO,YES,0,82,"",Sat Oct 03 00:13:12 +0000 2020
1312183888395952129,en,NO,YES,0,581,"",Sat Oct 03 00:13:12 +0000 2020
1312183888463060992,en,NO,YES,0,52944,"",Sat Oct 03 00:13:12 +0000 2020
1312183888588857347,en,NO,NO,0,1,"",Sat Oct 03 00:13:12 +0000 2020
1312183888647651329,en,NO,YES,0,19437,"",Sat Oct 03 00:13:12 +0000 2020
1312183888672813057,en,NO,YES,0,3318,"",Sat Oct 03 00:13:12 +0000 2020
1312183888739889153,en,NO,YES,0,128288,"",Sat Oct 03 00:13:12 +0000 2020
1312183891730460673,en,NO,YES,0,820,"",Sat Oct 03 00:13:13 +0000 2020
1312183891768143873,en,NO,NO,54,9,"",Sat Oct 03 00:13:13 +0000 2020
1312183891822698497,en,NO,YES,0,5320,"",Sat Oct 03 00:13:13 +0000 2020
1312183891927605248,es,NO,YES,0,432,"",Sat Oct 03 00:13:13 +0000 2020
1312183891944325121,en,NO,YES,0,7,"",Sat Oct 03 00:13:13 +0000 2020
1312183891944329216,ja,NO,YES,0,735,"",Sat Oct 03 00:13:13 +0000 2020
1312183892003094528,en,NO,YES,0,799,"",Sat Oct 03 00:13:13 +0000 2020
1312183892028260352,en,NO,YES,0,626,"",Sat Oct 03 00:13:13 +0000 2020
1312183892091105280,en,NO,YES,0,10691,"",Sat Oct 03 00:13:13 +0000 2020
1312183892149903360,en,NO,YES,0,39,"",Sat Oct 03 00:13:13 +0000 2020
1312183892187602946,en,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892208570368,und,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892208574464,en,NO,YES,0,5599,"",Sat Oct 03 00:13:13 +0000 2020
1312183892216958976,en,NO,YES,0,230,"",Sat Oct 03 00:13:13 +0000 2020
1312183892330246150,es,NO,YES,0,23,"",Sat Oct 03 00:13:13 +0000 2020
1312183892372201473,in,NO,YES,0,7838,"",Sat Oct 03 00:13:13 +0000 2020
1312183892426674177,en,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892426719233,en,NO,YES,0,541,"",Sat Oct 03 00:13:13 +0000 2020
1312183892435058688,en,NO,YES,0,488,"",Sat Oct 03 00:13:13 +0000 2020
1312183892439228416,en,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892464418818,en,NO,YES,0,3,"",Sat Oct 03 00:13:13 +0000 2020
1312183892481204226,en,NO,YES,0,13000,"",Sat Oct 03 00:13:13 +0000 2020
1312183892481253377,en,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892548308993,en,NO,NO,0,0,"",Sat Oct 03 00:13:13 +0000 2020
1312183892632240130,es,NO,YES,0,1723,"",Sat Oct 03 00:13:13 +0000 2020
1312183892716077056,en,NO,YES,0,2887,"",Sat Oct 03 00:13:13 +0000 2020
1312183892791554049,zh,NO,YES,0,378,"",Sat Oct 03 00:13:13 +0000 2020
1312183892858740736,en,NO,YES,0,115,"",Sat Oct 03 00:13:13 +0000 2020
1312183892875440129,en,NO,YES,0,96,"",Sat Oct 03 00:13:13 +0000 2020
1312183892909064193,en,NO,YES,0,174,"",Sat Oct 03 00:13:13 +0000 2020
1312183895803142144,en,NO,NO,0,0,"",Sat Oct 03 00:13:14 +0000 2020
1312183895849230339,en,NO,NO,6,3,"",Sat Oct 03 00:13:14 +0000 2020
1312183895853395968,en,NO,NO,0,0,"",Sat Oct 03 00:13:14 +0000 2020
1312183895966711808,en,NO,YES,0,1525,"",Sat Oct 03 00:13:14 +0000 2020
1312183896000270336,es,NO,YES,0,282,"",Sat Oct 03 00:13:14 +0000 2020
1312183896012779521,en,NO,NO,0,0,"",Sat Oct 03 00:13:14 +0000 2020
1312183896037978113,en,NO,YES,0,1331,"",Sat Oct 03 00:13:14 +0000 2020
1312183896050606080,en,NO,YES,0,1203,"",Sat Oct 03 00:13:14 +0000 2020
1312183896058990592,en,NO,YES,0,47019,"",Sat Oct 03 00:13:14 +0000 2020
1312183896067301376,en,NO,YES,0,121,"",Sat Oct 03 00:13:14 +0000 2020
1312183896088354817,en,NO,YES,0,3218,"",Sat Oct 03 00:13:14 +0000 2020
1312183896184815616,en,NO,YES,0,36882,"",Sat Oct 03 00:13:14 +0000 2020
1312183896205787138,en,NO,YES,0,4877,"",Sat Oct 03 00:13:14 +0000 2020
1312183896214134784,en,NO,YES,0,6370,"",Sat Oct 03 00:13:14 +0000 2020
1312183896222523392,en,NO,YES,0,1389,"",Sat Oct 03 00:13:14 +0000 2020
1312183896226762753,en,NO,YES,0,6620,"",Sat Oct 03 00:13:14 +0000 2020
1312183896239300608,en,NO,YES,0,2346,"",Sat Oct 03 00:13:14 +0000 2020
1312183896247660544,pt,NO,YES,0,736,"",Sat Oct 03 00:13:14 +0000 2020
1312183896277016577,en,NO,NO,409,49,"",Sat Oct 03 00:13:14 +0000 2020
1312183896289673216,en,NO,YES,0,36799,"",Sat Oct 03 00:13:14 +0000 2020
1312183896302252034,en,NO,YES,0,5254,"",Sat Oct 03 00:13:14 +0000 2020
1312183896340013056,en,NO,YES,0,7585,"",Sat Oct 03 00:13:14 +0000 2020
1312183896348319744,en,NO,YES,0,168,"",Sat Oct 03 00:13:14 +0000 2020
1312183896407109632,en,NO,YES,0,19437,"",Sat Oct 03 00:13:14 +0000 2020
1312183896428085248,en,NO,NO,1,0,"",Sat Oct 03 00:13:14 +0000 2020
1312183896641945600,en,NO,YES,0,2418,"",Sat Oct 03 00:13:14 +0000 2020
1312183896658698243,en,NO,NO,0,0,"",Sat Oct 03 00:13:14 +0000 2020
1312183896709062656,en,NO,YES,0,14462,"",Sat Oct 03 00:13:14 +0000 2020
1312183896751050754,en,NO,YES,0,13353,"",Sat Oct 03 00:13:14 +0000 2020
1312183896801304578,en,NO,YES,0,13353,"",Sat Oct 03 00:13:14 +0000 2020
1312183896818159616,en,NO,YES,0,525,"",Sat Oct 03 00:13:14 +0000 2020
1312183896868487168,pt,NO,YES,0,27683,"",Sat Oct 03 00:13:14 +0000 2020
1312183896922943488,en,NO,YES,0,10861,"",Sat Oct 03 00:13:14 +0000 2020
1312183896994246656,es,NO,YES,0,1,"",Sat Oct 03 00:13:14 +0000 2020
1312183896994316289,en,NO,YES,0,81271,"",Sat Oct 03 00:13:14 +0000 2020
1312183897069740033,en,NO,YES,0,15545,"",Sat Oct 03 00:13:14 +0000 2020
1312183897115955200,en,NO,YES,0,91,"",Sat Oct 03 00:13:14 +0000 2020
1312183897145262080,en,NO,YES,0,81268,"",Sat Oct 03 00:13:14 +0000 2020
1312183897178796032,es,NO,YES,0,5,"",Sat Oct 03 00:13:14 +0000 2020
1312183897183055872,en,NO,YES,0,1,"",Sat Oct 03 00:13:14 +0000 2020
1312183897187205120,en,NO,NO,37,3,"",Sat Oct 03 00:13:14 +0000 2020
1312183897237594112,en,NO,YES,0,7926,"",Sat Oct 03 00:13:14 +0000 2020
1312183897363419137,en,NO,YES,0,8690,"",Sat Oct 03 00:13:14 +0000 2020
1312183897426325504,es,NO,YES,0,276,"",Sat Oct 03 00:13:15 +0000 2020
1312183900068671489,en,NO,NO,3,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183900257415168,en,NO,YES,0,5192,"",Sat Oct 03 00:13:15 +0000 2020
1312183900257435648,und,NO,NO,0,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183900270067713,en,NO,YES,0,1711,"",Sat Oct 03 00:13:15 +0000 2020
1312183900290965504,en,NO,NO,1,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183900312010752,en,NO,YES,0,23148,"",Sat Oct 03 00:13:15 +0000 2020
1312183900316135428,en,NO,YES,0,2832,"",Sat Oct 03 00:13:15 +0000 2020
1312183900332945408,en,NO,YES,0,34,"",Sat Oct 03 00:13:15 +0000 2020
1312183900400091136,es,NO,YES,0,48,"",Sat Oct 03 00:13:15 +0000 2020
1312183900412628994,en,NO,YES,0,4373,"",Sat Oct 03 00:13:15 +0000 2020
1312183900429459456,en,NO,YES,0,15,"",Sat Oct 03 00:13:15 +0000 2020
1312183900572053504,en,NO,YES,0,70,"",Sat Oct 03 00:13:15 +0000 2020
1312183900576251905,en,NO,YES,0,128289,"",Sat Oct 03 00:13:15 +0000 2020
1312183900580409344,und,NO,YES,0,23,"",Sat Oct 03 00:13:15 +0000 2020
1312183900622393349,en,NO,YES,0,22,"",Sat Oct 03 00:13:15 +0000 2020
1312183900626538496,en,NO,YES,0,28,"",Sat Oct 03 00:13:15 +0000 2020
1312183900639121409,en,NO,YES,0,44,"",Sat Oct 03 00:13:15 +0000 2020
1312183900672720896,en,NO,YES,0,512,"",Sat Oct 03 00:13:15 +0000 2020
1312183900685299712,und,NO,NO,2,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183900731371521,en,NO,YES,0,965,"",Sat Oct 03 00:13:15 +0000 2020
1312183900785893376,en,NO,YES,0,1167,"",Sat Oct 03 00:13:15 +0000 2020
1312183900785971201,en,NO,YES,0,68,"",Sat Oct 03 00:13:15 +0000 2020
1312183900832030721,en,NO,YES,0,52944,"",Sat Oct 03 00:13:15 +0000 2020
1312183900848832512,en,NO,YES,0,13353,"",Sat Oct 03 00:13:15 +0000 2020
1312183900882440193,en,NO,YES,0,7533,"",Sat Oct 03 00:13:15 +0000 2020
1312183900920147968,en,NO,YES,0,3,"",Sat Oct 03 00:13:15 +0000 2020
1312183900962091009,en,NO,YES,0,10552,"",Sat Oct 03 00:13:15 +0000 2020
1312183901075300352,en,NO,NO,0,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183901096271875,en,NO,YES,0,10723,"",Sat Oct 03 00:13:15 +0000 2020
1312183901104693251,en,NO,YES,0,4858,"",Sat Oct 03 00:13:15 +0000 2020
1312183901121474560,en,NO,YES,0,3262,"",Sat Oct 03 00:13:15 +0000 2020
1312183901121474561,en,NO,YES,0,58998,"",Sat Oct 03 00:13:15 +0000 2020
1312183901125668865,en,NO,YES,0,12956,"",Sat Oct 03 00:13:15 +0000 2020
1312183901163405312,en,NO,YES,0,12,"",Sat Oct 03 00:13:15 +0000 2020
1312183901196967937,en,NO,YES,0,301,"",Sat Oct 03 00:13:15 +0000 2020
1312183901205393413,en,NO,YES,0,10835,"",Sat Oct 03 00:13:15 +0000 2020
1312183901209587713,es,NO,YES,0,4,"",Sat Oct 03 00:13:15 +0000 2020
1312183901213790209,en,NO,YES,0,52944,"",Sat Oct 03 00:13:15 +0000 2020
1312183901280899073,en,NO,NO,0,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183901289279488,en,NO,NO,4,0,"",Sat Oct 03 00:13:15 +0000 2020
1312183901297631232,en,NO,YES,0,5103,"",Sat Oct 03 00:13:15 +0000 2020
1312183901347962880,en,NO,YES,0,3711,"",Sat Oct 03 00:13:15 +0000 2020
1312183901352161280,en,NO,YES,0,27064,"",Sat Oct 03 00:13:15 +0000 2020
1312183901360545793,en,NO,YES,0,2,"",Sat Oct 03 00:13:15 +0000 2020
1312183901364785154,en,NO,YES,0,1167,"",Sat Oct 03 00:13:15 +0000 2020
1312183901377314816,en,NO,YES,0,2,"",Sat Oct 03 00:13:15 +0000 2020
1312183901448630272,en,NO,YES,0,487,"",Sat Oct 03 00:13:15 +0000 2020
1312183901519933440,tl,NO,YES,0,8099,"",Sat Oct 03 00:13:15 +0000 2020
1312183904225259520,en,NO,YES,0,3,"",Sat Oct 03 00:13:16 +0000 2020
1312183904288165888,en,NO,YES,0,10724,"",Sat Oct 03 00:13:16 +0000 2020
1312183904309145600,en,NO,NO,2,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904380416000,en,NO,YES,0,1659,"",Sat Oct 03 00:13:16 +0000 2020
1312183904392994816,en,NO,NO,16,1,"",Sat Oct 03 00:13:16 +0000 2020
1312183904393023488,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904430747654,en,NO,NO,41,4,"",Sat Oct 03 00:13:16 +0000 2020
1312183904460185602,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904518901760,und,NO,YES,0,3273,"",Sat Oct 03 00:13:16 +0000 2020
1312183904535683072,en,NO,YES,0,3241,"",Sat Oct 03 00:13:16 +0000 2020
1312183904581742592,en,NO,YES,0,81271,"",Sat Oct 03 00:13:16 +0000 2020
1312183904590131202,fr,NO,YES,0,1039,"",Sat Oct 03 00:13:16 +0000 2020
1312183904594395136,en,NO,YES,0,81269,"",Sat Oct 03 00:13:16 +0000 2020
1312183904611131392,es,NO,YES,0,28,"",Sat Oct 03 00:13:16 +0000 2020
1312183904632102919,es,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904703455232,en,NO,YES,0,10,"",Sat Oct 03 00:13:16 +0000 2020
1312183904707637248,en,NO,YES,0,1741,"",Sat Oct 03 00:13:16 +0000 2020
1312183904728616961,en,NO,YES,0,2338,"",Sat Oct 03 00:13:16 +0000 2020
1312183904745349121,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904774680577,en,NO,YES,0,27,"",Sat Oct 03 00:13:16 +0000 2020
1312183904808263680,en,NO,NO,1,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904825008128,en,NO,YES,0,34,"",Sat Oct 03 00:13:16 +0000 2020
1312183904871170048,en,NO,YES,0,460,"",Sat Oct 03 00:13:16 +0000 2020
1312183904896339968,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183904929890304,en,NO,NO,20,3,"",Sat Oct 03 00:13:16 +0000 2020
1312183904955109376,en,NO,YES,0,80,"",Sat Oct 03 00:13:16 +0000 2020
1312183905013821442,en,NO,YES,0,224,"",Sat Oct 03 00:13:16 +0000 2020
1312183905051537409,es,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183905097666561,en,NO,YES,0,135350,"",Sat Oct 03 00:13:16 +0000 2020
1312183905101869056,en,NO,YES,0,8189,"",Sat Oct 03 00:13:16 +0000 2020
1312183905110257666,en,NO,YES,0,45027,"",Sat Oct 03 00:13:16 +0000 2020
1312183905118683136,en,NO,YES,0,17,"",Sat Oct 03 00:13:16 +0000 2020
1312183905122828289,en,NO,YES,0,767,"",Sat Oct 03 00:13:16 +0000 2020
1312183905127026688,en,NO,YES,0,18,"",Sat Oct 03 00:13:16 +0000 2020
1312183905223467009,en,NO,NO,10,1,"",Sat Oct 03 00:13:16 +0000 2020
1312183905236049921,en,NO,YES,0,3414,"",Sat Oct 03 00:13:16 +0000 2020
1312183905244442626,en,NO,NO,0,0,US,Sat Oct 03 00:13:16 +0000 2020
1312183905261248512,en,NO,NO,2,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183905357688833,ja,NO,YES,0,350,"",Sat Oct 03 00:13:16 +0000 2020
1312183905378660352,en,NO,YES,0,214,"",Sat Oct 03 00:13:16 +0000 2020
1312183905458495488,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183905500319744,en,NO,NO,2,1,"",Sat Oct 03 00:13:16 +0000 2020
1312183905559044096,en,NO,YES,0,58998,"",Sat Oct 03 00:13:16 +0000 2020
1312183905714204672,en,NO,NO,0,0,"",Sat Oct 03 00:13:16 +0000 2020
1312183905882001409,en,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183908423798784,en,NO,YES,0,957,"",Sat Oct 03 00:13:17 +0000 2020
1312183908486705153,ja,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183908574785536,es,NO,YES,0,14,"",Sat Oct 03 00:13:17 +0000 2020
1312183908599910400,en,NO,YES,0,2697,"",Sat Oct 03 00:13:17 +0000 2020
1312183908637663233,en,NO,YES,0,1,"",Sat Oct 03 00:13:17 +0000 2020
1312183908654444544,en,NO,NO,4,2,"",Sat Oct 03 00:13:17 +0000 2020
1312183908713201666,es,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183908721586176,en,NO,YES,0,162,"",Sat Oct 03 00:13:17 +0000 2020
1312183908742557696,en,NO,YES,0,47084,"",Sat Oct 03 00:13:17 +0000 2020
1312183908759334912,und,NO,YES,0,51,"",Sat Oct 03 00:13:17 +0000 2020
1312183908776124416,en,NO,YES,0,11016,"",Sat Oct 03 00:13:17 +0000 2020
1312183908784513025,en,NO,YES,0,2,"",Sat Oct 03 00:13:17 +0000 2020
1312183908818059265,en,NO,YES,0,36882,"",Sat Oct 03 00:13:17 +0000 2020
1312183908834836480,en,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183908889317377,en,NO,YES,0,21236,"",Sat Oct 03 00:13:17 +0000 2020
1312183908893552642,en,NO,NO,3,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183909027778560,en,NO,YES,0,54768,"",Sat Oct 03 00:13:17 +0000 2020
1312183909040308225,en,NO,YES,0,13,"",Sat Oct 03 00:13:17 +0000 2020
1312183909052948483,en,NO,YES,0,205,"",Sat Oct 03 00:13:17 +0000 2020
1312183909057064960,en,NO,YES,0,335,"",Sat Oct 03 00:13:17 +0000 2020
1312183909124243457,en,NO,YES,0,1,"",Sat Oct 03 00:13:17 +0000 2020
1312183909132558338,en,NO,YES,0,524,"",Sat Oct 03 00:13:17 +0000 2020
1312183909157806082,en,NO,YES,0,135352,"",Sat Oct 03 00:13:17 +0000 2020
1312183909275201536,en,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183909287821313,en,NO,YES,0,2418,"",Sat Oct 03 00:13:17 +0000 2020
1312183909371670529,en,NO,YES,0,4527,"",Sat Oct 03 00:13:17 +0000 2020
1312183909434572800,en,NO,YES,0,189,"",Sat Oct 03 00:13:17 +0000 2020
1312183909434617858,en,NO,YES,0,9,"",Sat Oct 03 00:13:17 +0000 2020
1312183909468180481,en,NO,YES,0,738,"",Sat Oct 03 00:13:17 +0000 2020
1312183909489156097,en,NO,NO,2,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183909522657280,en,NO,YES,0,4511,"",Sat Oct 03 00:13:17 +0000 2020
1312183909539430400,en,NO,YES,0,15545,"",Sat Oct 03 00:13:17 +0000 2020
1312183909543624704,en,NO,YES,0,482,"",Sat Oct 03 00:13:17 +0000 2020
1312183909619171328,en,NO,YES,0,965,"",Sat Oct 03 00:13:17 +0000 2020
1312183909623320576,en,NO,YES,0,30,"",Sat Oct 03 00:13:17 +0000 2020
1312183909627518976,en,NO,YES,0,558,"",Sat Oct 03 00:13:17 +0000 2020
1312183909862395904,es,NO,YES,0,6,"",Sat Oct 03 00:13:17 +0000 2020
1312183909874950144,en,NO,YES,0,1482,"",Sat Oct 03 00:13:17 +0000 2020
1312183909895958529,en,NO,YES,0,12956,"",Sat Oct 03 00:13:17 +0000 2020
1312183909963108352,en,NO,YES,0,9,"",Sat Oct 03 00:13:17 +0000 2020
1312183909971423232,pt,NO,NO,0,0,"",Sat Oct 03 00:13:17 +0000 2020
1312183910042759168,en,NO,NO,3,0,"",Sat Oct 03 00:13:18 +0000 2020
1312183910076309505,en,NO,YES,0,13353,"",Sat Oct 03 00:13:18 +0000 2020
1312183912672628736,en,NO,YES,0,47019,"",Sat Oct 03 00:13:18 +0000 2020
1312183912701980673,en,NO,YES,0,20,"",Sat Oct 03 00:13:18 +0000 2020
1312183912769044480,es,NO,YES,0,1,"",Sat Oct 03 00:13:18 +0000 2020
1312183912911626240,en,NO,YES,0,567,"",Sat Oct 03 00:13:18 +0000 2020
1312183912957841408,en,NO,YES,0,775,"",Sat Oct 03 00:13:18 +0000 2020
1312183912966189056,en,NO,YES,0,775,"",Sat Oct 03 00:13:18 +0000 2020
1312183912974540800,en,NO,YES,0,1339,"",Sat Oct 03 00:13:18 +0000 2020
1312183912991346688,en,NO,NO,0,0,"",Sat Oct 03 00:13:18 +0000 2020
1312183912995586049,en,NO,NO,0,0,"",Sat Oct 03 00:13:18 +0000 2020
1312183913192714240,en,NO,NO,38,4,"",Sat Oct 03 00:13:18 +0000 2020
1312183913213693953,en,NO,NO,2,0,"",Sat Oct 03 00:13:18 +0000 2020
1312183913217810432,ja,NO,YES,0,149,"",Sat Oct 03 00:13:18 +0000 2020
1312183913251446785,en,NO,YES,0,37,"",Sat Oct 03 00:13:18 +0000 2020
1312183913293336577,en,NO,NO,0,0,"",Sat Oct 03 00:13:18 +0000 2020
1312183913293377537,en,NO,YES,0,4,"",Sat Oct 03 00:13:18 +0000 2020
1312183913301725186,en,NO,YES,0,45445,"",Sat Oct 03 00:13:18 +0000 2020
